patient_id,radio_dim_0,radio_dim_1,radio_dim_2,radio_dim_3,radio_dim_4,radio_dim_5,radio_dim_6,radio_dim_7,radio_dim_8,radio_dim_9,radio_dim_10,radio_dim_11,radio_dim_12,radio_dim_13,radio_dim_14,radio_dim_15,radio_dim_16,radio_dim_17,radio_dim_18,radio_dim_19,radio_dim_20,radio_dim_21,radio_dim_22,radio_dim_23,radio_dim_24,radio_dim_25,radio_dim_26,radio_dim_27,radio_dim_28,radio_dim_29,radio_dim_30,radio_dim_31,radio_dim_32,radio_dim_33,radio_dim_34,radio_dim_35,radio_dim_36,radio_dim_37,radio_dim_38,radio_dim_39,radio_dim_40,radio_dim_41,radio_dim_42,radio_dim_43,radio_dim_44,radio_dim_45,radio_dim_46,radio_dim_47,radio_dim_48,radio_dim_49,radio_dim_50,radio_dim_51,radio_dim_52,radio_dim_53,radio_dim_54,radio_dim_55,radio_dim_56,radio_dim_57,radio_dim_58,radio_dim_59,radio_dim_60,radio_dim_61,radio_dim_62,radio_dim_63,radio_dim_64,radio_dim_65,radio_dim_66,radio_dim_67,radio_dim_68,radio_dim_69,radio_dim_70,radio_dim_71,radio_dim_72,radio_dim_73,radio_dim_74,radio_dim_75,radio_dim_76,radio_dim_77,radio_dim_78,radio_dim_79,radio_dim_80,radio_dim_81,radio_dim_82,radio_dim_83,radio_dim_84,radio_dim_85,radio_dim_86,radio_dim_87,radio_dim_88,radio_dim_89,radio_dim_90,radio_dim_91,radio_dim_92,radio_dim_93,radio_dim_94,radio_dim_95,radio_dim_96,radio_dim_97,radio_dim_98,radio_dim_99,radio_dim_100,radio_dim_101,radio_dim_102,radio_dim_103,radio_dim_104,radio_dim_105,radio_dim_106,radio_dim_107,radio_dim_108,radio_dim_109,radio_dim_110,radio_dim_111,radio_dim_112,radio_dim_113,radio_dim_114,radio_dim_115,radio_dim_116,radio_dim_117,radio_dim_118,radio_dim_119,radio_dim_120,radio_dim_121,radio_dim_122,radio_dim_123,radio_dim_124,radio_dim_125,radio_dim_126,radio_dim_127
LUNG1-338,0.013155017,-0.1409154,0.0861405,-0.008350581,0.2178936,-0.19632557,-0.032103635,-0.17629519,0.07776802,0.15604074,0.14866301,0.10069156,-0.40558285,-0.12559393,-0.19063193,0.053326603,-0.066644326,-0.01612217,0.068073764,0.01857026,-0.039047614,0.17233789,0.22466844,-0.03206515,0.1057234,0.10048324,-0.010095224,-0.16221568,-0.0257885,0.14334154,0.08112647,-0.17138074,0.15380612,0.08199464,-0.009871077,-0.09064806,0.046753276,0.024353638,-0.021437045,0.058689024,-0.08168873,-0.108055316,0.02650024,0.09007031,0.06739859,-0.24201763,0.0002022991,0.32060993,0.021322668,0.08426003,0.14567769,0.022752995,0.23997933,-0.092982404,-0.09067729,0.14188412,0.17195207,0.1420438,0.04103374,0.10841761,-0.08366873,-0.044475265,-0.098131925,-0.10915148,0.097601146,0.017955963,0.09542413,0.11822067,-0.11609474,0.13223186,-0.29660797,0.23067877,0.108982176,0.10110552,0.16119385,-0.021124933,0.14142211,-0.0038564126,0.22154576,-0.08518941,0.106704235,0.24352491,-0.039312806,0.09807579,0.07806997,-0.25946063,-0.03397078,-0.13736007,0.075640604,-0.49840373,0.23816487,0.03662019,0.13574865,-0.023657873,0.0492372,-0.20143494,0.0060256068,0.079624765,0.16555513,0.12925886,0.07442102,-0.12692146,-0.14770553,0.1694035,0.19718559,-0.11266304,0.21240374,0.051930446,-0.1322952,0.30041298,-0.005915493,-0.0031947307,0.1436943,0.14534572,0.1561149,-0.088142194,-0.17033859,0.057340506,-0.13060385,0.23434779,-0.006425768,0.06058818,-0.10450605,-0.13775025,-0.097558364,-0.064257525,0.28056076,0.032316364
LUNG1-339,-0.0027494244,-0.054991893,0.040360797,-0.033000015,0.122528285,-0.12923986,-0.009882614,-0.1055029,0.1277419,0.22959712,0.20203006,0.16254014,-0.3009224,-0.081582196,-0.07518058,-0.024944726,-0.079486005,-0.068651855,0.066066,-0.026446179,-0.01768928,0.15059254,0.11340935,0.035701457,0.05796653,0.14705193,-0.018697917,-0.16086292,-0.03196778,0.08927549,0.05364231,-0.12183503,0.13336584,0.07791899,0.051343545,-0.06982035,0.056456026,0.079685315,-0.0028497176,0.10661361,-0.12770826,0.010684606,-0.060255066,0.08993511,0.023021676,-0.15373336,-0.09106773,0.30461404,0.032472976,0.0665785,0.14335877,0.0047749057,0.20900178,-0.069657594,-0.05830951,0.03446383,0.16582306,0.03449461,0.0498459,0.07360779,-0.06331739,0.004528325,-0.04633482,-0.13346311,0.14326878,0.07813148,0.054955896,0.07048208,-0.21513195,0.22906661,-0.13341576,0.19074951,0.061350908,0.0796075,0.028954271,-0.11912593,0.09403702,-0.010654802,0.14958745,-0.054307908,0.07201657,0.2646538,-0.055897973,0.18154213,0.12180019,-0.25097817,-0.006221667,-0.11241303,0.087506235,-0.4173129,0.12940851,0.084129386,0.010939106,-0.10605756,0.04758868,-0.14411187,-0.0340925,-0.0043907105,0.18415692,0.13332325,0.008331394,-0.088470906,-0.09880499,0.119571194,0.18611649,0.0064432845,0.0746724,0.024544958,-0.15069756,0.23869914,-0.026549738,-0.048338935,0.12721881,0.14415336,0.010672435,-0.010779507,-0.21694127,0.12311083,-0.07335214,0.17794386,-0.020496868,0.1376984,-0.106994934,-0.13093275,0.0080992915,-0.013812341,0.18506414,0.015322901
LUNG1-340,-0.07864815,-0.018840611,0.009918265,0.09204654,0.11992131,-0.049917523,-0.0007114336,-0.15129879,-0.01374457,0.15249863,0.051353797,-0.0034891441,-0.20793042,-0.03622523,-0.096402444,0.037650045,-0.04088855,-0.03543019,0.041742478,-0.056713805,-0.044219267,0.056941368,0.11567783,0.076391876,0.085703194,0.04902967,9.5870346e-05,-0.12207007,-0.05876047,0.12374596,0.05547549,-0.14586866,0.10262355,0.11517278,-0.0042384714,-0.06029868,-0.004376933,0.035631828,0.02138514,-0.005013291,-0.093319386,-0.09004745,-0.046913434,0.02443039,-0.04028993,-0.094825685,-0.030660927,0.18272474,-0.13032675,0.12563722,0.035054397,0.005692385,0.107006684,-0.063854635,-0.049051728,-0.027064506,0.12501442,0.03136996,-0.03297893,0.056947127,-0.01820667,-0.018576328,-0.06305993,-0.126044,0.04927567,0.030700568,0.032241926,0.11302028,-0.08473749,0.07936992,-0.1406112,0.18437113,0.0058510713,0.018847246,0.041916728,-0.022061653,0.078371614,-0.013567157,0.09946991,-0.02986987,0.028083177,0.1146117,-0.0077342615,0.07928313,0.090073675,-0.15044868,-0.029650088,-0.03242436,0.09261337,-0.24698213,0.071960226,0.0018379949,0.103470825,-0.09657997,0.07776721,-0.06462245,0.03986582,-0.02644779,0.11633757,0.09988098,0.08012375,-0.09034237,-0.05420523,0.092491925,0.17561886,-0.07003133,0.07658897,-0.08709004,-0.14811775,0.17373699,-0.07873428,-0.07086108,0.05157861,0.1009358,0.061232112,-0.09568576,-0.0438743,0.105469525,-0.06938571,0.108584255,-0.012820777,0.022001907,-0.0714844,-0.093926445,-0.095893376,0.045865387,0.09758244,-0.06808352
LUNG1-341,0.011847008,0.030368801,-0.040823568,0.026814424,0.07721979,-0.06259769,0.040434677,-0.16277108,0.027553229,0.11516751,0.09175499,0.00088886917,-0.1631661,0.03651556,-0.051381856,-0.003242955,0.008938694,-0.029310811,0.008236894,-0.12909037,-0.05414122,0.037029274,0.10138265,0.06960048,0.054185987,0.06621068,-0.058980715,-0.04493794,-0.04643503,0.03194792,-0.0050556115,-0.070861585,0.098223634,0.09591527,0.051062055,-0.016855106,-0.015572667,0.007904032,0.0023575649,0.011264775,-0.12519863,-0.010003917,-0.029866215,0.023515973,-0.024132531,-0.053488914,0.009958731,0.11653141,-0.1012594,0.06510575,0.053374723,0.033802003,0.09428683,-0.10676573,-0.03949576,-0.016616683,0.088462204,-0.058249757,-0.0329137,0.13710493,-0.051709924,0.0371988,-0.014550069,-0.12423235,0.03476964,-0.014361221,-0.005905479,0.076209635,-0.10125926,0.1369277,-0.08131088,0.15926236,0.043742675,0.109493315,0.060527116,-0.08757854,-0.027081005,-0.0189062,0.02930153,0.018652558,0.038344197,0.062719785,-0.003964998,0.060903262,0.101432964,-0.10592757,-0.058611467,-0.037304934,0.09433088,-0.17845654,0.09763734,0.07146679,0.095577754,-0.10264195,0.06374049,-0.06430969,-0.019443328,-0.054504625,0.038146805,0.057366535,-0.026021035,-0.03385756,-0.014364101,0.05489757,0.10898283,-0.061503354,0.055765398,-0.0729749,-0.1329281,0.037304845,-0.11362544,-0.07443431,0.009670496,0.097075924,0.0144773405,-0.11451742,-0.025488593,0.10264332,0.04589168,0.07849594,0.010529086,0.008016102,-0.10544673,-0.0731962,-0.027000885,0.06784649,0.07553595,-0.089842744
LUNG1-342,0.16296244,0.016475286,-0.052642673,-0.028658263,0.17276782,-0.1699308,0.10415297,-0.09403961,0.08556719,0.17709066,0.20687109,0.0354613,-0.34550372,-0.096566446,0.10987368,-0.23435405,0.05438295,-0.014072567,0.006826274,0.10705303,-0.03788256,0.2762917,0.095163465,-0.023666032,0.037866578,0.09395083,0.0719863,-0.11014826,-0.017674621,0.08733178,-0.054874044,-0.120835915,0.1430735,0.032400772,0.09534165,-0.010322247,0.039748598,-0.028907504,0.03251347,0.1620166,-0.20103557,-0.18687797,0.012050234,-0.009988863,-0.057855427,-0.1238773,0.01345894,0.28315964,0.023117088,0.18343386,0.23181194,0.020948516,0.037638187,-0.28951907,0.016290639,0.16307728,0.18803382,-0.04128052,-0.020112656,0.17443272,-0.046955124,-0.024084508,0.06868123,-0.12322746,0.11193952,0.0009777062,-0.016785078,0.013234489,-0.12242094,0.24343443,-0.087468326,0.12166019,0.10058376,0.074395575,-0.08724903,-0.0531198,0.008464136,-0.06329809,0.15256295,-0.15555292,0.0029040128,0.31173527,0.09563175,0.12521593,0.14545193,-0.28868043,-0.12490176,-0.057437506,0.07941587,-0.2902609,0.18535659,0.15478298,0.0061441064,-0.13370658,0.10738363,-0.059616774,-0.04985375,-0.0028372733,0.13854602,0.08073806,0.06584571,-0.15952033,0.021284085,0.18936342,0.07363779,0.045154057,0.14626098,-0.058903757,-0.25831902,0.17322502,-0.11801654,-0.04683156,0.03451329,0.25657353,0.10257212,-0.15803483,-0.14780712,0.19141224,-0.0042398106,0.0280955,-0.0458953,0.11625527,-0.14511254,0.084623724,0.10391749,-0.07433169,0.19318286,0.015374549
LUNG1-343,0.03996118,-0.0018689781,-0.035923596,0.027769264,0.11051381,-0.08376504,0.08314409,-0.20145477,0.059853382,0.17402521,0.13307801,0.027567737,-0.271443,-0.037523225,0.007163547,-0.10491339,-0.052696135,-0.029209007,0.07173836,-0.0004299134,-0.026859125,0.13573366,0.111988276,0.07923725,0.075446896,0.07002394,0.02111835,-0.085039206,-0.026667275,0.092486344,-0.044473276,-0.12543534,0.07237524,0.03908195,0.023670897,-0.039688304,0.044016514,0.036937676,-0.008177776,0.08018321,-0.1790627,-0.100405976,0.015124731,0.004017003,-0.0074161924,-0.07435633,-0.025467519,0.21490091,-0.05204815,0.15049157,0.10303939,-0.044465713,0.10195978,-0.18735342,-0.026358109,0.0540874,0.13080135,-0.0019313768,-0.011233341,0.08654944,-0.019705873,-0.036580496,0.014815116,-0.12055208,0.118937135,0.018927922,-0.007847287,0.045197222,-0.091061875,0.19628975,-0.07760309,0.15612566,0.06069215,0.08601287,-0.028361268,-0.053252965,0.012276942,-0.031296216,0.0693795,-0.06584611,0.045133557,0.12370961,0.04424551,0.118929386,0.12289672,-0.24216674,-0.032580636,-0.038783416,0.10051875,-0.24449185,0.119833246,0.09334524,0.0357447,-0.15765883,0.09104188,-0.027842363,-0.079231806,-0.06938439,0.099189594,0.091576904,0.031962827,-0.06037066,0.003314685,0.18637334,0.17175129,-0.03083363,0.12898761,-0.047816616,-0.21155132,0.09035829,-0.14225388,-0.08001974,0.08356269,0.13241625,0.008382426,-0.09907555,-0.10842422,0.08710578,-0.016154371,0.09372688,-0.030347988,0.096239835,-0.115177944,0.04866996,-0.021876726,0.008082103,0.106314756,-0.048681963
LUNG1-344,0.003068732,-0.10736788,0.038759146,0.0174139,0.10009498,-0.104963705,-0.07275622,-0.09791004,0.113088176,0.21463981,0.23032212,0.09032716,-0.33156738,-0.06568306,-0.083813354,-0.0038038362,-0.09694392,0.014616393,0.024895534,0.014094479,-0.04477061,0.23887295,0.108222455,0.018429236,0.053526476,0.086713165,0.07619999,-0.12603086,0.0067768544,0.0585611,0.087525845,-0.16010249,0.14615034,-0.02662357,-0.0034986287,-0.059636913,0.098718986,-0.06124919,-0.015847756,0.14292097,-0.08474775,-0.12058098,-0.051256306,-0.060639277,-0.05039393,-0.19190733,0.015121837,0.3298221,-0.065522484,0.053626508,0.27915215,0.021516379,0.11634228,-0.16296321,-0.0076896157,0.08045761,0.13602668,0.005868163,0.03634959,0.18055575,-0.19463542,-0.011077672,0.02482272,-0.11673488,0.035633624,-0.03357347,-0.07319613,0.105878495,-0.046917416,0.22152433,-0.14261162,0.28966847,0.060527544,0.024023265,0.0076062866,-0.086400755,0.09047351,-0.00074209226,0.18824804,-0.048691776,0.041761257,0.28214675,-0.07601666,0.08682954,0.17049399,-0.20429231,-0.078310214,-0.029654335,0.05793812,-0.3638245,0.25765064,0.0832835,0.12473066,-0.11906737,0.03387312,-0.26375735,0.0068364553,0.08692653,0.12055915,0.1236864,0.10683892,-0.11645861,-0.09105716,0.09285449,0.19595808,0.01060044,0.18146375,0.0020678826,-0.11889805,0.33188063,-0.13522047,-0.17380892,0.06092285,0.22390759,0.07869559,-0.038205914,-0.2841797,0.044806488,-0.108620465,0.1272826,0.06256541,0.106419995,-0.06797042,-0.16320375,-0.012365282,-0.047204927,0.29153064,0.04016333
LUNG1-345,0.059756175,0.10553946,-0.11632848,-0.07876109,0.11178085,-0.02230559,-0.05521024,-0.1384636,0.054530654,0.11078008,-0.08973906,-0.10812257,-0.1650931,-0.07628477,-0.10107561,0.031526215,-0.0075370977,-0.009734668,0.017664183,-0.069234475,-0.08646019,0.09098151,0.118201494,-0.021709062,-0.0013911054,0.07355769,-0.21962288,-0.11001276,-0.029201627,0.13252398,0.0063044317,-0.030119155,0.12664819,0.11072867,-0.006020885,-0.046988934,-0.13783677,-0.008754488,0.032571316,-0.05689741,-0.07688441,-0.052965116,0.09041471,0.087092705,0.058011748,0.010954179,0.0071150786,0.13592374,-0.058221743,0.076897964,-0.10691143,-0.0026366152,0.095225155,-0.16676608,-0.07574407,-0.018445287,0.10677507,0.104663216,0.019018997,0.09747313,-0.006145109,0.027688833,-0.116711386,-0.07282832,-0.0028895,0.11829218,0.059502862,0.20232722,-0.0929973,0.14441502,-0.110570416,0.20256174,0.09203832,0.041547477,0.19872805,-0.10071879,0.04525976,0.020338656,0.09905333,0.038405538,0.011810537,0.10023697,-0.064074025,0.041070532,0.03504183,-0.16481565,-0.12992516,-0.058878206,0.07033443,-0.22354296,0.10563722,-0.057594627,0.041942928,-0.046471413,-0.0031630136,-0.10967372,0.013983035,-0.030658325,0.08709947,0.086505346,0.012657723,-0.094981834,0.08997354,0.031984754,0.05847781,0.022171944,-0.0038860664,-0.09950675,-0.13392296,0.09618441,-0.049648885,0.02334226,0.014691034,0.11238442,-0.029916726,-0.0685888,-0.012264337,0.027768616,0.023454634,0.13156366,-0.039895684,-0.09138507,0.050376102,-0.019970426,-0.074229345,-0.009236932,0.04275929,-0.1901987
LUNG1-346,0.016400326,0.027389124,-0.09569664,-0.0033085868,0.07788233,-0.026048565,-0.104884245,-0.20058703,0.048220143,0.11334728,0.04124564,-0.035247415,-0.20837143,-0.05821415,-0.10910373,-0.021837475,0.009400565,-0.13555229,0.06812312,-0.19573994,-0.073213555,0.09578466,0.14324602,-0.048653275,0.03842158,0.087364644,-0.119171515,-0.06734913,-0.0735162,0.061726883,0.015289387,-0.02056171,0.055831622,0.06126578,-0.078541204,-0.14768186,-0.045695275,0.015029045,0.02173816,-0.0079122055,-0.055369433,0.034881793,0.005378224,0.047906823,0.014805932,-0.030938044,0.026115818,0.14938462,-0.080181465,0.07301468,-0.013071738,0.030395402,0.056404736,-0.06599347,-0.06252229,0.044626236,0.11903263,0.012635402,0.071304545,0.10496141,-0.13421193,-0.0032486469,-0.17217666,-0.12484644,0.024990097,-0.0006268751,-0.03061416,0.1619361,-0.09697242,0.15557468,-0.11924506,0.26607865,0.055226605,0.08239339,0.17532772,-0.058191173,-0.012328617,0.01932751,0.07850994,0.10679531,0.01933594,0.09669923,-0.08147898,0.071694404,0.1651834,-0.10273974,-0.050302304,0.0109101385,0.06572809,-0.06650348,0.116747335,0.05323676,0.016268976,-0.19328704,-0.049407415,-0.09362793,0.029560547,-0.072382495,0.057572287,0.076618224,-0.011622203,-0.05033627,0.031661168,0.08142714,0.104265414,-0.024485897,-0.018676288,-0.11118181,-0.07995865,0.15836957,-0.13863173,-0.11271466,-0.05732213,0.17025232,-0.0795089,-0.15023834,-0.07914364,-0.024594285,0.054568965,0.05895261,0.0759958,-0.04625648,0.027339585,-0.12548572,-0.08549592,-0.009679444,0.028153416,-0.08348766
LUNG1-347,0.036822982,0.061812423,-0.04466538,-0.04614161,0.080102764,-0.013758555,0.060011834,-0.16214466,0.0777204,0.07936,0.04462327,-0.019614562,-0.1630885,-0.0042450354,-0.055749945,-0.02582593,0.021821026,0.006984095,0.11463304,-0.054451786,-0.07422703,0.11350843,0.043378614,0.042702373,0.07823841,0.09294271,-0.0674385,0.018142901,-0.05132383,0.0113602225,-0.08069553,-0.057696793,0.06695316,0.08402571,-0.045236167,0.03464429,-0.028490957,0.0095643485,0.055292115,0.032559402,-0.10672107,-0.09542702,-0.013072481,0.07390611,0.02680052,0.037634943,-0.042185646,0.15237156,-0.069367394,0.039282404,-0.010945551,-0.024965093,0.07490791,-0.11082831,-0.0023518745,-0.06696722,0.10957137,-0.005263604,-0.088450655,0.06397891,0.019369116,-0.084249064,-0.0071728667,-0.067305885,0.073392764,0.08933146,0.045033902,0.10085599,-0.08951278,0.1578305,-0.02649597,0.15059876,0.030917536,0.06583497,-0.031496078,-0.04975144,0.010984989,-0.030730464,0.08459913,0.024505965,0.07397788,0.0525525,-0.035189003,0.06634441,0.0813802,-0.15506302,-0.15055022,-0.05514887,0.15673956,-0.12903957,0.10405059,-0.007179293,0.055781078,-0.12019548,0.10693643,-0.06169021,-0.06970548,-0.008979864,0.013596929,0.11999163,-0.038956802,-0.0121459775,0.10517563,0.08914233,0.08756567,0.024613347,0.058370344,-0.05282291,-0.14780433,0.07496816,-0.13194901,-0.026623156,0.080831416,0.12290219,0.06240542,-0.023698715,-0.02202574,0.056291685,0.044610143,0.13740647,-0.008430164,-0.09751524,-0.044612937,0.06827973,0.02873417,0.026448142,0.10530852,-0.2265616
LUNG1-348,-0.051741146,-0.10310797,-0.0074407924,0.09271528,0.12282951,-0.114697956,0.00045416504,-0.13575001,0.040801696,0.1057898,0.11150118,0.042986758,-0.19641662,-0.026585683,-0.16150612,0.09054929,-0.09255185,-0.035871826,0.042260855,-0.100904286,-0.0522928,0.10740944,0.15104184,0.07532214,0.102466635,0.12536767,-0.01580765,-0.098353766,-0.056522764,0.08916779,0.10683581,-0.17810452,0.074777,0.08639896,0.0035375059,0.017129773,0.0114238,-0.010603312,-0.029689435,0.052489504,-0.10626887,-0.012726031,-0.00088942796,0.043794125,-0.046497256,-0.20440343,-0.026655775,0.16580866,-0.06829955,0.019470934,0.15086617,0.009164967,0.12302135,-0.097257204,-0.053879295,-0.0049234256,0.10621164,0.0062374137,-0.03467089,0.047685105,-0.1050104,-0.039543092,-0.03963881,-0.10094014,0.034885023,-0.008129209,0.03847052,0.10941461,-0.02545188,0.13313256,-0.18238112,0.21478346,0.06502785,0.09952384,0.08066606,-0.08558574,0.055459455,0.0375739,0.08839274,-0.046893008,0.027419265,0.1137428,-0.031066295,0.07125631,0.079763845,-0.16756058,-0.035922993,-0.08482356,0.07977968,-0.33952785,0.17625773,0.06523552,0.1260044,0.007637039,0.06662722,-0.13912317,0.0046443027,0.013153419,0.081064075,0.11378851,0.072765596,-0.07386739,-0.100018166,0.06283044,0.16790304,-0.11698833,0.17222361,-0.012339927,-0.124099225,0.19218715,-0.058411412,-0.09446928,0.05559343,0.07434806,0.13180853,-0.09610688,-0.074753866,0.042101365,0.031833634,0.1531586,0.053480063,0.048796922,-0.11303908,-0.09945895,-0.0900376,0.050518587,0.2080732,-0.033159867
LUNG1-349,0.01649383,-0.0447056,0.014935426,-0.03798435,0.095976055,-0.13620955,-0.009361163,-0.046558566,0.116689,0.14089644,0.16208571,0.10772252,-0.22388163,-0.05300737,-0.01898617,-0.053977523,0.0002593221,-0.024529543,0.014442537,-0.01351431,-0.043471064,0.16857216,0.044751957,0.016108856,0.027003165,0.058598824,0.029087778,-0.11886465,0.002791278,0.07328182,0.07855683,-0.091516584,0.15517882,-0.0020521358,0.05246274,-0.045665838,0.099434,0.045621775,0.0018960573,0.09707341,-0.090855695,-0.06437787,-0.06260094,-0.06457179,-0.08968495,-0.097962335,-0.058102764,0.276907,-0.01570119,0.10705508,0.2268835,0.08563782,0.11788787,-0.17324492,-0.043502983,0.030402675,0.15749389,-0.08127748,0.060001146,0.1614609,-0.12915656,0.00640475,0.03372625,-0.1652549,0.042018645,-0.024532352,-0.036280237,0.066251606,-0.13334833,0.18297777,-0.14473544,0.18371525,0.07089053,0.039714005,0.034389045,-0.09411603,0.07953315,0.044257406,0.088436835,-0.07932378,0.039654236,0.26285762,-0.059387155,0.17276311,0.12452094,-0.2060697,-0.053184222,-0.086094625,0.001846835,-0.27881134,0.1622675,0.101446316,0.09056625,-0.12032547,0.03138957,-0.17011017,0.023075014,0.03728448,0.12278549,0.09748477,0.04606622,-0.11566754,-0.03559474,0.083351925,0.11318988,0.034088857,0.13109288,0.013800424,-0.17025952,0.23806715,-0.08688198,-0.14395577,0.03477933,0.24168393,0.011761762,-0.059469923,-0.21046151,0.09433437,-0.009042673,0.042009946,0.016957853,0.07951748,-0.1278787,-0.13116217,-0.038872067,-0.07707002,0.18702498,0.04175365
LUNG1-350,-0.04459651,0.018367432,-0.037015118,0.06031604,0.062639244,-0.013544474,0.031604692,-0.18619895,-0.033498876,0.1399371,0.062110446,0.033501804,-0.12324186,0.03477455,-0.017342106,0.017059414,0.017475864,-0.027773175,-0.012668334,-0.06700172,-0.10539925,0.03794939,0.10862734,0.048841327,0.052853487,0.02083965,-0.031360522,-0.04444252,-0.038935255,0.04484033,0.0038212724,-0.112288974,0.064141765,0.11474684,-0.031059833,-0.00061811134,-0.040983602,-0.0047663637,0.00224684,0.021588136,-0.13195416,-0.05751921,-0.034357477,-0.007374038,-0.07556103,-0.04550859,-0.0004969118,0.09137832,-0.116256535,0.1310149,0.08451622,0.017116237,0.094887495,-0.08518307,-0.0009967927,-0.079064295,0.095875025,-0.06520975,-0.042622127,0.10951795,-0.05829477,0.043210573,-0.02471687,-0.1543705,0.018833105,-0.00023819879,-0.011460364,0.09434361,-0.090286426,0.13155259,-0.09785321,0.15826693,-0.02397631,0.05894816,0.019325078,-0.084616326,-0.033049762,0.008260395,0.008737576,0.014118932,-0.005649902,0.06525007,-0.011887811,0.09820409,0.0789924,-0.08421441,-0.08956862,-0.029487345,0.12124869,-0.131223,0.10052904,-0.03064443,0.09965705,-0.1202365,0.040869106,-0.04717206,0.023349717,-0.03338135,0.033062533,0.079621695,0.02512607,-0.030269777,0.002098985,0.047809437,0.110702395,-0.050240748,0.060608823,-0.06746081,-0.08110093,0.047165256,-0.18701397,-0.10197978,0.01657494,0.07376838,0.022163048,-0.12054663,-0.07908357,0.08405456,0.0075551663,0.037580837,0.047350857,-0.027484834,-0.104466304,-0.047008418,-0.06741896,0.070320554,0.053162497,-0.12960115
LUNG1-351,-0.0155455535,-0.032226212,0.033288766,0.029824086,0.08712238,-0.073047,0.0028089583,-0.10159238,0.06701234,0.12864432,0.14386573,0.035836242,-0.17327064,-0.027599454,-0.08303507,-0.007757662,-0.07006423,-0.04037623,0.057396695,-0.0456702,-0.019853456,0.085546724,0.12112535,0.039927118,0.08093692,0.08041157,-0.014846852,-0.026056446,-0.05049566,0.11333982,0.03965991,-0.09338927,0.09046445,0.035620973,-0.0012532845,-0.011757918,0.003851097,0.05103225,-0.015409733,0.058571715,-0.10725625,-0.06364099,-0.010256637,-0.04006987,-0.041436844,-0.12214327,-0.04514165,0.1609808,-0.0139042735,0.07047014,0.1638086,0.05842715,0.07493003,-0.12913167,-0.042263433,0.015762784,0.09340382,-0.018994804,-0.0011545196,0.106318966,-0.06509592,0.025587441,-0.05825756,-0.11814833,0.045972373,0.0056020375,-0.015277274,0.051003702,-0.08295926,0.09667279,-0.13916045,0.16523305,0.013799433,0.042171247,0.07590996,-0.066752955,0.058043107,0.022166945,0.09698799,-0.049953133,0.025945034,0.12155866,-0.024100006,0.13841546,0.10744142,-0.12861338,-0.0074174777,-0.061787233,0.048331153,-0.21919353,0.1256201,0.078699306,0.099454746,-0.024488471,0.037946615,-0.09814414,0.03495744,-0.00089578517,0.09095511,0.053713135,0.020811034,-0.08708242,-0.052833326,0.0967289,0.13373639,-0.011206081,0.16075715,-0.036260076,-0.11121592,0.1926086,-0.042158633,-0.13125643,0.031668205,0.12060106,0.040937513,-0.05621536,-0.12019232,0.022028714,-0.00641324,0.118594654,0.05307402,0.033547148,-0.13916558,-0.116363265,-0.081921086,-0.0046217814,0.12205835,0.002408415
LUNG1-352,-0.05545434,-0.064062625,0.0058441795,0.11555475,0.1081405,-0.08721331,0.0033722222,-0.15110779,-0.0040797256,0.10713808,0.11335049,0.09527552,-0.20721981,-0.051056392,-0.19238505,0.114393905,-0.09339159,-0.006147517,0.046415344,-0.10997525,-0.09474574,0.07461231,0.15182763,0.1029648,0.08226726,0.058970857,0.014494032,-0.11637119,-0.04040746,0.050944038,0.11502171,-0.221346,0.0596477,0.11336604,-0.015393818,0.07488473,-0.024695277,-0.06406095,-0.025344338,0.04972068,-0.10255773,0.0028652176,-0.0062265843,0.055417016,-0.001970563,-0.19417766,-0.021439262,0.13954648,-0.082789384,0.0069659427,0.18910103,-0.001550585,0.11479288,-0.048467867,-0.07394682,-0.018099375,0.11759093,-0.002784837,-0.06735713,0.01311627,-0.11279036,0.026657537,-0.0390532,-0.11561495,0.06582473,-0.025998965,0.061639756,0.13215725,-0.05659367,0.113216005,-0.19519365,0.260426,0.055782977,0.12582898,0.07865016,-0.071552746,0.028215177,0.04764271,0.14734155,-0.042468023,0.013189662,0.07087892,-0.008428775,0.019046608,0.08673118,-0.15813832,-0.063016854,-0.11127005,0.090104066,-0.36243483,0.22350687,-0.0066500315,0.106211804,0.009521365,0.07283558,-0.15618077,0.054332495,-0.0021936018,0.100533076,0.114227004,0.086783126,-0.05723165,-0.09763307,0.10487767,0.20050986,-0.11946281,0.15063196,-0.015989486,-0.12193927,0.21345562,-0.10716322,-0.10087061,0.06272748,0.021023143,0.16886377,-0.10825689,-0.08296573,0.08795498,0.0015068371,0.16579539,0.04507935,0.06709106,-0.077368066,-0.11959231,-0.063023135,0.063953154,0.18729874,-0.053954575
